table_name,field_name,language,translation,field_value
stops,stop_name,fr,3 - Avenue des Arts,3 - Avenue des Arts
stops,stop_name,nl,3 - Kunstlaan,3 - Avenue des Arts
stops,stop_name,fr,4 - Avenue des Arts,4 - Avenue des Arts
stops,stop_name,nl,4 - Kunstlaan,4 - Avenue des Arts
stops,stop_name,fr,5 - Boulevard du Régent,5 - Boulevard du Régent
stops,stop_name,nl,5 - Regentlaan,5 - Boulevard du Régent
stops,stop_name,fr,6 - Boulevard du Régent,6 - Boulevard du Régent
stops,stop_name,nl,6 - Regentlaan,6 - Boulevard du Régent
stops,stop_name,fr,1 - Chaussée d'Etterbeek,1 - Chaussée d'Etterbeek
stops,stop_name,nl,1 - Etterbeeksesteenweg,1 - Chaussée d'Etterbeek
stops,stop_name,fr,3 - Rue de la Loi,3 - Rue de la Loi
stops,stop_name,nl,3 - Wetstraat,3 - Rue de la Loi
stops,stop_name,fr,4 - Rue Joseph II,4 - Rue Joseph II
stops,stop_name,nl,4 - Jozef II-straat,4 - Rue Joseph II
stops,stop_name,fr,5 - Rue de la Loi,5 - Rue de la Loi
stops,stop_name,nl,5 - Wetstraat,5 - Rue de la Loi
stops,stop_name,fr,3 - Rond-point Schuman,3 - Rond-point Schuman
stops,stop_name,nl,3 - Robert Schumanplein,3 - Rond-point Schuman
stops,stop_name,fr,2 - Rond-point Schuman,2 - Rond-point Schuman
stops,stop_name,nl,2 - Robert Schumanplein,2 - Rond-point Schuman
stops,stop_name,fr,1 - Avenue de l'Yser,1 - Avenue de l'Yser
stops,stop_name,nl,1 - IJzerlaan,1 - Avenue de l'Yser
stops,stop_name,fr,2 - Avenue de Tervuren,2 - Avenue de Tervuren
stops,stop_name,nl,2 - Tervurenlaan,2 - Avenue de Tervuren
stops,stop_name,fr,3 - Avenue des Celtes,3 - Avenue des Celtes
stops,stop_name,nl,3 - Keltenlaan,3 - Avenue des Celtes
stops,stop_name,fr,4 - Avenue des Gaulois,4 - Avenue des Gaulois
stops,stop_name,nl,4 - Galliërslaan,4 - Avenue des Gaulois
stops,stop_name,fr,7 - Square Princesse Jean de Mérode,7 - Square Princesse Jean de Mérode
stops,stop_name,nl,7 - Prinses Jean de Mérodeplein,7 - Square Princesse Jean de Mérode
stops,stop_name,fr,8 - Rue des Tongres,8 - Rue des Tongres
stops,stop_name,nl,8 - Tongerenstraat,8 - Rue des Tongres
stops,stop_name,fr,1 - Square Maréchal Montgomery,1 - Square Maréchal Montgomery
stops,stop_name,nl,1 - Maarschalk Montgomeryplein,1 - Square Maréchal Montgomery
stops,stop_name,fr,2 - Boulevard Saint-Michel,2 - Boulevard Saint-Michel
stops,stop_name,nl,2 - Sint-Michielslaan,2 - Boulevard Saint-Michel
stops,stop_name,fr,3 - Square Maréchal Montgomery,3 - Square Maréchal Montgomery
stops,stop_name,nl,3 - Maarschalk Montgomeryplein,3 - Square Maréchal Montgomery
stops,stop_name,fr,4 - Avenue de Tervuren,4 - Avenue de Tervuren
stops,stop_name,nl,4 - Tervurenlaan,4 - Avenue de Tervuren
stops,stop_name,fr,5 - Boulevard Brand Whitlock,5 - Boulevard Brand Whitlock
stops,stop_name,nl,5 - Brand Whitlocklaan,5 - Boulevard Brand Whitlock
stops,stop_name,fr,1 - Square Joséphine-Charlotte,1 - Square Joséphine-Charlotte
stops,stop_name,nl,1 - Joséphine-Charlottesquare,1 - Square Joséphine-Charlotte
stops,stop_name,fr,2 - Avenue de Woluwe-St-Lambert,2 - Avenue de Woluwe-St-Lambert
stops,stop_name,nl,2 - Sint-Lambrechts-Woluwelaan,2 - Avenue de Woluwe-St-Lambert
stops,stop_name,fr,3 - Avenue de Broqueville,3 - Avenue de Broqueville
stops,stop_name,nl,3 - de Broquevillelaan,3 - Avenue de Broqueville
stops,stop_name,fr,1 - Avenue du Roi Chevalier,1 - Avenue du Roi Chevalier
stops,stop_name,nl,1 - Ridder Koninglaan,1 - Avenue du Roi Chevalier
stops,stop_name,fr,2 - Avenue du Roi Chevalier,2 - Avenue du Roi Chevalier
stops,stop_name,nl,2 - Ridder Koninglaan,2 - Avenue du Roi Chevalier
stops,stop_name,fr,3 - Avenue Gribaumont,3 - Avenue Gribaumont
stops,stop_name,nl,3 - Louis Gribaumontlaan,3 - Avenue Gribaumont
stops,stop_name,fr,4 - Avenue Gribaumont,4 - Avenue Gribaumont
stops,stop_name,nl,4 - Louis Gribaumontlaan,4 - Avenue Gribaumont
stops,stop_name,fr,1 - Avenue Paul Hymans,1 - Avenue Paul Hymans
stops,stop_name,nl,1 - Paul Hymanslaan,1 - Avenue Paul Hymans
stops,stop_name,fr,2 - Avenue Paul Hymans,2 - Avenue Paul Hymans
stops,stop_name,nl,2 - Paul Hymanslaan,2 - Avenue Paul Hymans
stops,stop_name,fr,3 - Place du Tomberg,3 - Place du Tomberg
stops,stop_name,nl,3 - Tombergplein,3 - Place du Tomberg
stops,stop_name,fr,4 - Place du Tomberg,4 - Place du Tomberg
stops,stop_name,nl,4 - Tombergplein,4 - Place du Tomberg
stops,stop_name,fr,1 - Parking Roodebeek,1 - Parking Roodebeek
stops,stop_name,nl,1 - Parking Roodebeek,1 - Parking Roodebeek
stops,stop_name,fr,3 - Avenue Paul Hymans,3 - Avenue Paul Hymans
stops,stop_name,nl,3 - Paul Hymanslaan,3 - Avenue Paul Hymans
stops,stop_name,fr,4 - Woluwe Shopping Center,4 - Woluwe Shopping Center
stops,stop_name,nl,4 - Woluwe Shopping Center,4 - Woluwe Shopping Center
stops,stop_name,fr,5 - Avenue Paul Hymans,5 - Avenue Paul Hymans
stops,stop_name,nl,5 - Paul Hymanslaan,5 - Avenue Paul Hymans
stops,stop_name,fr,6 - Avenue Paul Hymans,6 - Avenue Paul Hymans
stops,stop_name,nl,6 - Paul Hymanslaan,6 - Avenue Paul Hymans
stops,stop_name,fr,1 - Avenue Emile Vandervelde,1 - Avenue Emile Vandervelde
stops,stop_name,nl,1 - Emile Vanderveldelaan,1 - Avenue Emile Vandervelde
stops,stop_name,fr,2 - Avenue Emile Vandervelde,2 - Avenue Emile Vandervelde
stops,stop_name,nl,2 - Emile Vanderveldelaan,2 - Avenue Emile Vandervelde
stops,stop_name,fr,3 - Place de l'Alma,3 - Place de l'Alma
stops,stop_name,nl,3 - Almaplein,3 - Place de l'Alma
stops,stop_name,fr,2 - Place de la Vecquée,2 - Place de la Vecquée
stops,stop_name,nl,2 - Vècquéeplein,2 - Place de la Vecquée
stops,stop_name,fr,R MARTIN V,R MARTIN V
stops,stop_name,nl,MARTINUS V-STRAAT,R MARTIN V
stops,stop_name,fr,1 - Avenue de Wezembeek,1 - Avenue de Wezembeek
stops,stop_name,nl,1 - Wezembeeklaan,1 - Avenue de Wezembeek
stops,stop_name,fr,1 - Square Stockel,1 - Square Stockel
stops,stop_name,nl,1 - Stokkel Square,1 - Square Stockel
stops,stop_name,fr,2 - Rue Dominique De Jonghe,2 - Rue Dominique De Jonghe
stops,stop_name,nl,2 - Dominique De Jonghestraat,2 - Rue Dominique De Jonghe
stops,stop_name,fr,1 - Pont Fernand Demany,1 - Pont Fernand Demany
stops,stop_name,nl,1 - Fernand Demanybrug,1 - Pont Fernand Demany
stops,stop_name,fr,2 - Pont Fernand Demany,2 - Pont Fernand Demany
stops,stop_name,nl,2 - Fernand Demanybrug,2 - Pont Fernand Demany
stops,stop_name,fr,1 - Avenue des Volontaires,1 - Avenue des Volontaires
stops,stop_name,nl,1 - Vrijwilligerslaan,1 - Avenue des Volontaires
stops,stop_name,fr,2 - Boulevard Louis Schimdt,2 - Boulevard Louis Schimdt
stops,stop_name,nl,2 - Louis Schmidtlaan,2 - Boulevard Louis Schimdt
stops,stop_name,fr,1 - Chaussée de Wavre,1 - Chaussée de Wavre
stops,stop_name,nl,1 - Waversesteenweg,1 - Chaussée de Wavre
stops,stop_name,fr,2 - Chaussée de Wavre,2 - Chaussée de Wavre
stops,stop_name,nl,2 - Waversesteenweg,2 - Chaussée de Wavre
stops,stop_name,fr,3 - Chaussée de Wavre,3 - Chaussée de Wavre
stops,stop_name,nl,3 - Waversesteenweg,3 - Chaussée de Wavre
stops,stop_name,fr,1 - Parking Delta,1 - Parking Delta
stops,stop_name,nl,1 - Parking Delta,1 - Parking Delta
stops,stop_name,fr,2 - Boulevard du Triomphe,2 - Boulevard du Triomphe
stops,stop_name,nl,2 - Triomflaan,2 - Boulevard du Triomphe
stops,stop_name,fr,3 - Boulevard des Invalides,3 - Boulevard des Invalides
stops,stop_name,nl,3 - Invalidenlaan,3 - Boulevard des Invalides
stops,stop_name,fr,4 - Rue Jules Cockx,4 - Rue Jules Cockx
stops,stop_name,nl,4 - Jules Cockxstraat,4 - Rue Jules Cockx
stops,stop_name,fr,BD INVALIDES/R TROIS PONTS,BD INVALIDES/R TROIS PONTS
stops,stop_name,nl,INVALIDENLAAN / DRIEBRUGGENSTRAAT,BD INVALIDES/R TROIS PONTS
stops,stop_name,fr,1 - Rue Jules Cockx,1 - Rue Jules Cockx
stops,stop_name,nl,1 - Jules Cockxstraat,1 - Rue Jules Cockx
stops,stop_name,fr,2 - Rue Jules Cockx,2 - Rue Jules Cockx
stops,stop_name,nl,2 - Jules Cockxstraat,2 - Rue Jules Cockx
stops,stop_name,fr,3 - Avenue des Meuniers,3 - Avenue des Meuniers
stops,stop_name,nl,3 - Mulderslaan,3 - Avenue des Meuniers
stops,stop_name,fr,4 - Avenue des Meuniers,4 - Avenue des Meuniers
stops,stop_name,nl,4 - Mulderslaan,4 - Avenue des Meuniers
stops,stop_name,fr,5 - Rue Jules Cockx,5 - Rue Jules Cockx
stops,stop_name,nl,5 - Jules Cockxstraat,5 - Rue Jules Cockx
stops,stop_name,fr,1 - Avenue E.Van Nieuwenhuyse,1 - Avenue E.Van Nieuwenhuyse
stops,stop_name,nl,1 - Edmond van Nieuwenhuyselaan,1 - Avenue E.Van Nieuwenhuyse
stops,stop_name,fr,2 - Avenue Louis Dehoux,2 - Avenue Louis Dehoux
stops,stop_name,nl,2 - Louis Dehouxlaan,2 - Avenue Louis Dehoux
stops,stop_name,fr,3 - Avenue Louis Dehoux,3 - Avenue Louis Dehoux
stops,stop_name,nl,3 - Louis Dehouxlaan,3 - Avenue Louis Dehoux
stops,stop_name,fr,4 - Avenue Louis Dehoux,4 - Avenue Louis Dehoux
stops,stop_name,nl,4 - Louis Dehouxlaan,4 - Avenue Louis Dehoux
stops,stop_name,fr,5 - Avenue E.Van Nieuwenhuyse,5 - Avenue E.Van Nieuwenhuyse
stops,stop_name,nl,5 - Edmond van Nieuwenhuyselaan,5 - Avenue E.Van Nieuwenhuyse
stops,stop_name,fr,1 - Avenue Herrmann-Debroux,1 - Avenue Herrmann-Debroux
stops,stop_name,nl,1 - Herrmann-Debrouxlaan,1 - Avenue Herrmann-Debroux
stops,stop_name,fr,2 - Avenue Herrmann-Debroux,2 - Avenue Herrmann-Debroux
stops,stop_name,nl,2 - Herrmann-Debrouxlaan,2 - Avenue Herrmann-Debroux
stops,stop_name,fr,1 - Quai au Bois à Brûler,1 - Quai au Bois à Brûler
stops,stop_name,nl,1 - Brandhoutkaai,1 - Quai au Bois à Brûler
stops,stop_name,fr,1 - Quai aux Briques,1 - Quai aux Briques
stops,stop_name,nl,1 - Baksteenkaai,1 - Quai aux Briques
stops,stop_name,fr,1 - Rue du Comte de Flandre,1 - Rue du Comte de Flandre
stops,stop_name,nl,1 - Graaf van Vlaanderenstraat,1 - Rue du Comte de Flandre
stops,stop_name,fr,2 - Rue Sainte-Marie,2 - Rue Sainte-Marie
stops,stop_name,nl,2 - Sint-Mariastraat,2 - Rue Sainte-Marie
stops,stop_name,fr,1 - Place des Étangs Noirs,1 - Place des Étangs Noirs
stops,stop_name,nl,1 - Zwarte Vijversplein,1 - Place des Étangs Noirs
stops,stop_name,fr,2 - Chaussée de Gand,2 - Chaussée de Gand
stops,stop_name,nl,2 - Gentsesteenweg,2 - Chaussée de Gand
stops,stop_name,fr,1 - Rue du Luxembourg,1 - Rue du Luxembourg
stops,stop_name,nl,1 - Luxemburgstraat,1 - Rue du Luxembourg
stops,stop_name,fr,2 - Rue Montoyer,2 - Rue Montoyer
stops,stop_name,nl,2 - Montoyerstraat,2 - Rue Montoyer
stops,stop_name,fr,1 - Chaussée d'Ixelles,1 - Chaussée d'Ixelles
stops,stop_name,nl,1 - Elsensesteenweg,1 - Chaussée d'Ixelles
stops,stop_name,fr,2 - Avenue de la Toison d'Or,2 - Avenue de la Toison d'Or
stops,stop_name,nl,2 - Gulden-Vlieslaan,2 - Avenue de la Toison d'Or
stops,stop_name,fr,3 - Boulevard de Waterloo,3 - Boulevard de Waterloo
stops,stop_name,nl,3 - Waterloolaan,3 - Boulevard de Waterloo
stops,stop_name,fr,4 - Boulevard du Régent,4 - Boulevard du Régent
stops,stop_name,nl,4 - Regentlaan,4 - Boulevard du Régent
stops,stop_name,fr,5 - Place du Champ de Mars,5 - Place du Champ de Mars
stops,stop_name,nl,5 - Marsveldplein,5 - Place du Champ de Mars
stops,stop_name,fr,6 - Square du Bastion,6 - Square du Bastion
stops,stop_name,nl,6 - Bolwerksquare,6 - Square du Bastion
stops,stop_name,fr,1 - Avenue Louise,1 - Avenue Louise
stops,stop_name,nl,1 - Louizalaan,1 - Avenue Louise
stops,stop_name,fr,2 - Avenue Louise,2 - Avenue Louise
stops,stop_name,nl,2 - Louizalaan,2 - Avenue Louise
stops,stop_name,fr,4 - Boulevard de Waterloo,4 - Boulevard de Waterloo
stops,stop_name,nl,4 - Waterloolaan,4 - Boulevard de Waterloo
stops,stop_name,fr,1 - Boulevard de Waterloo,1 - Boulevard de Waterloo
stops,stop_name,nl,1 - Waterloolaan,1 - Boulevard de Waterloo
stops,stop_name,fr,3 - Avenue Henri Jaspar,3 - Avenue Henri Jaspar
stops,stop_name,nl,3 - Henri Jasparlaan,3 - Avenue Henri Jaspar
stops,stop_name,fr,1 - Rue César de Paepe,1 - Rue César de Paepe
stops,stop_name,nl,1 - César Depaepestraat,1 - Rue César de Paepe
stops,stop_name,fr,2 - Boulevard du Midi,2 - Boulevard du Midi
stops,stop_name,nl,2 - Zuidlaan,2 - Boulevard du Midi
stops,stop_name,fr,3 - Chaussée de Forest,3 - Chaussée de Forest
stops,stop_name,nl,3 - Vorstse Steenweg,3 - Chaussée de Forest
stops,stop_name,fr,4 - Avenue de la Porte de Hal,4 - Avenue de la Porte de Hal
stops,stop_name,nl,4 - Hallepoortlaan,4 - Avenue de la Porte de Hal
stops,stop_name,fr,1 - Avenue Fonsny,1 - Avenue Fonsny
stops,stop_name,nl,1 - Fonsnylaan,1 - Avenue Fonsny
stops,stop_name,fr,2 - Gare SNCB,2 - Gare SNCB
stops,stop_name,nl,2 - Station NMBS Brussel-Zuid,2 - Gare SNCB
stops,stop_name,fr,6 - Boulevard de l'Europe,6 - Boulevard de l'Europe
stops,stop_name,nl,6 - Europalaan,6 - Boulevard de l'Europe
stops,stop_name,fr,7 - Avenue Fonsny,7 - Avenue Fonsny
stops,stop_name,nl,7 - Fonsnylaan,7 - Avenue Fonsny
stops,stop_name,fr,1 - Rue de la Clinique,1 - Rue de la Clinique
stops,stop_name,nl,1 - Kliniekstraat,1 - Rue de la Clinique
stops,stop_name,fr,2 - Chaussée de Mons,2 - Chaussée de Mons
stops,stop_name,nl,2 - Bergensesteenweg,2 - Chaussée de Mons
stops,stop_name,fr,1 - Rue Léon Delacroix,1 - Rue Léon Delacroix
stops,stop_name,nl,1 - Léon Delacroixstraat,1 - Rue Léon Delacroix
stops,stop_name,fr,3 - Quai Fernand Demets,3 - Quai Fernand Demets
stops,stop_name,nl,3 - Fernand Demetskaai,3 - Quai Fernand Demets
stops,stop_name,fr,4 - Quai de l'Industrie,4 - Quai de l'Industrie
stops,stop_name,nl,4 - Nijverheidskaai,4 - Quai de l'Industrie
stops,stop_name,fr,5 - Place Louise,5 - Place Louise
stops,stop_name,nl,5 - Louizaplein,5 - Place Louise
stops,stop_name,fr,1 - Place Madou,1 - Place Madou
stops,stop_name,nl,1 - Madouplein,1 - Place Madou
stops,stop_name,fr,2 - Boulevard Bischoffsheim,2 - Boulevard Bischoffsheim
stops,stop_name,nl,2 - Bischoffsheimlaan,2 - Boulevard Bischoffsheim
stops,stop_name,fr,3 - Rue des Cultes,3 - Rue des Cultes
stops,stop_name,nl,3 - Eredienststraat,3 - Rue des Cultes
stops,stop_name,fr,4 - Place Madou,4 - Place Madou
stops,stop_name,nl,4 - Madouplein,4 - Place Madou
stops,stop_name,fr,3 - Boulevard du Jardin Botanique,3 - Boulevard du Jardin Botanique
stops,stop_name,nl,3 - Kruidtuinlaan,3 - Boulevard du Jardin Botanique
stops,stop_name,fr,1 - Boulevard du Jardin Botanique,1 - Boulevard du Jardin Botanique
stops,stop_name,nl,1 - Kruidtuinlaan,1 - Boulevard du Jardin Botanique
stops,stop_name,fr,2 - Boulevard Adolphe Max,2 - Boulevard Adolphe Max
stops,stop_name,nl,2 - Adolphe Maxlaan,2 - Boulevard Adolphe Max
stops,stop_name,fr,3 - Boulevard Adolphe Max,3 - Boulevard Adolphe Max
stops,stop_name,nl,3 - Adolphe Maxlaan,3 - Boulevard Adolphe Max
stops,stop_name,fr,1 - City 2,1 - City 2
stops,stop_name,nl,1 - City 2,1 - City 2
stops,stop_name,fr,8 - Place Charles Rogier,8 - Place Charles Rogier
stops,stop_name,nl,8 - Karel Rogierplein,8 - Place Charles Rogier
stops,stop_name,fr,7 - Place Charles Rogier,7 - Place Charles Rogier
stops,stop_name,nl,7 - Karel Rogierplein,7 - Place Charles Rogier
stops,stop_name,fr,4 - Avenue du Boulevard,4 - Avenue du Boulevard
stops,stop_name,nl,4 - Bolwerklaan,4 - Avenue du Boulevard
stops,stop_name,fr,1 - Boulevard Baudouin,1 - Boulevard Baudouin
stops,stop_name,nl,1 - Boudewijnlaan,1 - Boulevard Baudouin
stops,stop_name,fr,2 - Chaussée d'Anvers,2 - Chaussée d'Anvers
stops,stop_name,nl,2 - Antwerpsesteenweg,2 - Chaussée d'Anvers
stops,stop_name,fr,3 - Porte d'Anvers,3 - Porte d'Anvers
stops,stop_name,nl,3 - Antwerpsepoort,3 - Porte d'Anvers
stops,stop_name,fr,4 - Boulevard d'Anvers,4 - Boulevard d'Anvers
stops,stop_name,nl,4 - Antwerpselaan,4 - Boulevard d'Anvers
stops,stop_name,fr,5 - Boulevard d'Anvers,5 - Boulevard d'Anvers
stops,stop_name,nl,5 - Antwerpselaan,5 - Boulevard d'Anvers
stops,stop_name,fr,6 - Parc Maximilien,6 - Parc Maximilien
stops,stop_name,nl,6 - Maximiliaanpark,6 - Parc Maximilien
stops,stop_name,fr,1 - Boulevard Léopold II,1 - Boulevard Léopold II
stops,stop_name,nl,1 - Leopold II-laan,1 - Boulevard Léopold II
stops,stop_name,fr,1 - Rue de Ribaucourt,1 - Rue de Ribaucourt
stops,stop_name,nl,2- Leopold II-laan,1 - Rue de Ribaucourt
stops,stop_name,fr,2 - Rue de l'Armistice,2 - Rue de l'Armistice
stops,stop_name,nl,2 - Wapenstilstandstraat,2 - Rue de l'Armistice
stops,stop_name,fr,3 - Rue de l'Armistice,3 - Rue de l'Armistice
stops,stop_name,nl,3 - Wapenstilstandstraat,3 - Rue de l'Armistice
stops,stop_name,fr,4 - Boulevard Léopold II,4 - Boulevard Léopold II
stops,stop_name,nl,4 - Leopold II-laan,4 - Boulevard Léopold II
stops,stop_name,fr,6 - Place Simonis,6 - Place Simonis
stops,stop_name,nl,6 - Eugène Simonisplein,6 - Place Simonis
stops,stop_name,fr,1 - Gare SNCB,1 - Gare SNCB
stops,stop_name,nl,1 - Station NMBS Brussel-Noord,1 - Gare SNCB
stops,stop_name,fr,1 - Boulevard Anspach,1 - Boulevard Anspach
stops,stop_name,nl,1 - Anspachlaan,1 - Boulevard Anspach
stops,stop_name,fr,2 - Boulevard Anspach,2 - Boulevard Anspach
stops,stop_name,nl,2 - Anspachlaan,2 - Boulevard Anspach
stops,stop_name,fr,3 - Bourse,3 - Bourse
stops,stop_name,nl,3 - Beurs,3 - Bourse
stops,stop_name,fr,4 - Bourse,4 - Bourse
stops,stop_name,nl,4 - Beurs,4 - Bourse
stops,stop_name,fr,5 - Boulevard Anspach,5 - Boulevard Anspach
stops,stop_name,nl,5 - Anspachlaan,5 - Boulevard Anspach
stops,stop_name,fr,6 - Boulevard Anspach,6 - Boulevard Anspach
stops,stop_name,nl,6 - Anspachlaan,6 - Boulevard Anspach
stops,stop_name,fr,7 - Boulevard Anspach,7 - Boulevard Anspach
stops,stop_name,nl,7 - Anspachlaan,7 - Boulevard Anspach
stops,stop_name,fr,8 - Boulevard Anspach,8 - Boulevard Anspach
stops,stop_name,nl,8 - Anspachlaan,8 - Boulevard Anspach
stops,stop_name,fr,9 - Bourse,9 - Bourse
stops,stop_name,nl,9 - Beurs,9 - Bourse
stops,stop_name,fr,10 - Bourse,10 - Bourse
stops,stop_name,nl,10 - Beurs,10 - Bourse
stops,stop_name,fr,11 - Place de la Bourse,11 - Place de la Bourse
stops,stop_name,nl,11 - Beursplein,11 - Place de la Bourse
stops,stop_name,fr,12 - Boulevard Anspach,12 - Boulevard Anspach
stops,stop_name,nl,12 - Anspachlaan,12 - Boulevard Anspach
stops,stop_name,fr,1 - Place Anneessens,1 - Place Anneessens
stops,stop_name,nl,1 - Anneessensplein,1 - Place Anneessens
stops,stop_name,fr,2 - Place Anneessens,2 - Place Anneessens
stops,stop_name,nl,2 - Anneessensplein,2 - Place Anneessens
stops,stop_name,fr,3 - Rue de Tournai,3 - Rue de Tournai
stops,stop_name,nl,3 - Doornikstraat,3 - Rue de Tournai
stops,stop_name,fr,4 - Boulevard Maurice Lemonnier,4 - Boulevard Maurice Lemonnier
stops,stop_name,nl,4 - Maurice Lemonnierlaan,4 - Boulevard Maurice Lemonnier
stops,stop_name,fr,5 - Place Anneessens,5 - Place Anneessens
stops,stop_name,nl,5 - Anneessensplein,5 - Place Anneessens
stops,stop_name,fr,6 - Place Anneessens,6 - Place Anneessens
stops,stop_name,nl,6 - Anneessensplein,6 - Place Anneessens
stops,stop_name,fr,1 - Boulevard Maurice Lemonnier,1 - Boulevard Maurice Lemonnier
stops,stop_name,nl,1 - Maurice Lemonnierlaan,1 - Boulevard Maurice Lemonnier
stops,stop_name,fr,1 - Parvis de Saint-Gilles,1 - Parvis de Saint-Gilles
stops,stop_name,nl,1 - Sint-Gillisvoorplein,1 - Parvis de Saint-Gilles
stops,stop_name,fr,2 - Rue Hôtel des Monnaies,2 - Rue Hôtel des Monnaies
stops,stop_name,nl,2 - Munthofstraat,2 - Rue Hôtel des Monnaies
stops,stop_name,fr,1 - Chaussée de Waterloo,1 - Chaussée de Waterloo
stops,stop_name,nl,1 - Waterloosesteenweg,1 - Chaussée de Waterloo
stops,stop_name,fr,2 - Chaussée de Waterloo,2 - Chaussée de Waterloo
stops,stop_name,nl,2 - Waterloosesteenweg,2 - Chaussée de Waterloo
stops,stop_name,fr,1 - Avenue Jupiter,1 - Avenue Jupiter
stops,stop_name,nl,1 - Jupiterlaan,1 - Avenue Jupiter
stops,stop_name,fr,2 - Avenue Besme,2 - Avenue Besme
stops,stop_name,nl,2 - Besmelaan,2 - Avenue Besme
stops,stop_name,fr,3 - Avenue Albert,3 - Avenue Albert
stops,stop_name,nl,3 - Albertlaan,3 - Avenue Albert
stops,stop_name,fr,1 - Square Vergote,1 - Square Vergote
stops,stop_name,nl,1 - Vergoteplein,1 - Square Vergote
stops,stop_name,fr,2 - Square Vergote,2 - Square Vergote
stops,stop_name,nl,2 - Vergoteplein,2 - Square Vergote
stops,stop_name,fr,3 - Boulevard Brand Whitlock,3 - Boulevard Brand Whitlock
stops,stop_name,nl,3 - Brand Whitlocklaan,3 - Boulevard Brand Whitlock
stops,stop_name,fr,4 - Boulevard Brand Whitlock,4 - Boulevard Brand Whitlock
stops,stop_name,nl,4 - Brand Whitlocklaan,4 - Boulevard Brand Whitlock
stops,stop_name,fr,1 - Boulevard Auguste Reyers,1 - Boulevard Auguste Reyers
stops,stop_name,nl,1 - Auguste Reyerslaan,1 - Boulevard Auguste Reyers
stops,stop_name,fr,2 - Boulevard Auguste Reyers,2 - Boulevard Auguste Reyers
stops,stop_name,nl,2 - Auguste Reyerslaan,2 - Boulevard Auguste Reyers
stops,stop_name,fr,1 - Boulevard Saint-Michel,1 - Boulevard Saint-Michel
stops,stop_name,nl,1 - Sint-Michielslaan,1 - Boulevard Saint-Michel
stops,stop_name,fr,2 - Rue Charles Legrelle,2 - Rue Charles Legrelle
stops,stop_name,nl,2 - Charles Legrellestraat,2 - Rue Charles Legrelle
stops,stop_name,fr,3 - Rue Charles Legrelle,3 - Rue Charles Legrelle
stops,stop_name,nl,3 - Charles Legrellestraat,3 - Rue Charles Legrelle
stops,stop_name,fr,4 - Rue Père E. Devroye,4 - Rue Père E. Devroye
stops,stop_name,nl,4 - Pater Eudore Devroyestraat,4 - Rue Père E. Devroye
stops,stop_name,fr,5 - Avenue Boileau,5 - Avenue Boileau
stops,stop_name,nl,5 - Boileaulaan,5 - Avenue Boileau
stops,stop_name,fr,1 - Route de Lennik,1 - Route de Lennik
stops,stop_name,nl,1 - Lenniksebaan,1 - Route de Lennik
stops,stop_name,fr,2 - Route de Lennik,2 - Route de Lennik
stops,stop_name,nl,2 - Lenniksebaan,2 - Route de Lennik
stops,stop_name,fr,3 - Hôpital Erasme,3 - Hôpital Erasme
stops,stop_name,nl,3 - Erasmus Ziekenhuis,3 - Hôpital Erasme
stops,stop_name,fr,1 - Boulevard Josse Leemans,1 - Boulevard Josse Leemans
stops,stop_name,nl,1 - Josse Leemanslaan,1 - Boulevard Josse Leemans
stops,stop_name,fr,1 - Chaussée de Mons,1 - Chaussée de Mons
stops,stop_name,nl,1 - Bergensesteenweg,1 - Chaussée de Mons
stops,stop_name,fr,2 - Parking CERIA,2 - Parking CERIA
stops,stop_name,nl,2 - Parking CERIA,2 - Parking CERIA
stops,stop_name,fr,1 - Place Bizet,1 - Place Bizet
stops,stop_name,nl,1 - Bizetplein,1 - Place Bizet
stops,stop_name,fr,1 - Avenue Gounod,1 - Avenue Gounod
stops,stop_name,nl,1 - Gounodlaan,1 - Avenue Gounod
stops,stop_name,fr,2 - Place Verdi,2 - Place Verdi
stops,stop_name,nl,2 - Verdiplein,2 - Place Verdi
stops,stop_name,fr,1 - Cours Saint-Guidon,1 - Cours Saint-Guidon
stops,stop_name,nl,1 - Sint-Guidocorso,1 - Cours Saint-Guidon
stops,stop_name,fr,2 - Cours Saint-Guidon,2 - Cours Saint-Guidon
stops,stop_name,nl,2 - Sint-Guidocorso,2 - Cours Saint-Guidon
stops,stop_name,fr,1 - Square E. Vander Bruggen,1 - Square E. Vander Bruggen
stops,stop_name,nl,1 - Emile Vander Bruggensquare,1 - Square E. Vander Bruggen
stops,stop_name,fr,2 - Place du Repos,2 - Place du Repos
stops,stop_name,nl,2 - Rustplein,2 - Place du Repos
stops,stop_name,fr,1 - Avenue Norbert Gille,1 - Avenue Norbert Gille
stops,stop_name,nl,1 - Norbert Gillelaan,1 - Avenue Norbert Gille
stops,stop_name,fr,2 - Avenue Norbert Gille,2 - Avenue Norbert Gille
stops,stop_name,nl,2 - Norbert Gillelaan,2 - Avenue Norbert Gille
stops,stop_name,fr,3 - Boulevard Jules Graindor,3 - Boulevard Jules Graindor
stops,stop_name,nl,3 - Jules Graindorlaan,3 - Boulevard Jules Graindor
stops,stop_name,fr,4 - Boulevard Jules Graindor,4 - Boulevard Jules Graindor
stops,stop_name,nl,4 - Jules Graindorlaan,4 - Boulevard Jules Graindor
stops,stop_name,fr,1 - Avenue Joseph Baeck,1 - Avenue Joseph Baeck
